Lat,Lon,Adjusted Rad
41.403,-102.35417,474.7873770018359
41.40305,-102.35431,474.78100827430467
41.40312,-102.35448,474.76680502059304
41.40326,-102.35478,474.7742401591101
41.40333,-102.35494,474.77919313899775
41.40345,-102.35521,474.76617484470074
41.40359,-102.35549,474.7881968549051
41.40372,-102.35573,474.80871011005337
41.40383,-102.35591,474.80643471735124
41.40399,-102.35617,474.8216058192298
41.40434,-102.35669,474.7921333554458
41.4047,-102.35719,474.81425057953874
41.40495,-102.35748,474.8174213214505
41.4051,-102.35764,474.8159357264967
41.4055,-102.35804,474.8022586405476
41.40589,-102.3584,474.7955010049836
41.40655,-102.35898,474.8035517507178
41.40689,-102.35928,474.8175079267243
41.40764,-102.35995,474.81407194947974
41.40785,-102.36014,474.8761450866974
41.4082,-102.36045,474.8838186641006
41.40843,-102.36066,474.85849448097844
41.40865,-102.36084,474.88877234818113
41.40867,-102.36085,474.8908031435708
41.40881,-102.36096,474.8963833249731
41.40888,-102.36101,474.9000509466117
41.40902,-102.36112,474.9140579513901
41.40917,-102.36121,474.92535870377316
41.40927,-102.36126,474.93357928750567
41.40946,-102.36136,474.9577520898442
41.40977,-102.36154,474.97890489499963
41.4101,-102.36174,474.99618635079287
41.41044,-102.36197,475.06721150398266
41.41073,-102.36219,475.09784032008344
41.41088,-102.3623,475.1017329161083
41.41102,-102.36241,475.1214798117946
41.41121,-102.36258,475.1325979351413
41.41136,-102.36272,475.1121908699299
41.41143,-102.36279,475.1106479226241
41.4115,-102.36287,475.1193320978157
41.41156,-102.36293,475.12094030660785
41.41173,-102.3631,475.12431906680627
41.41229,-102.36367,474.98169775325584
41.41266,-102.36404,474.95875333323653
41.41286,-102.36425,474.93840184042375
41.41306,-102.36445,474.9702894942929
41.4132,-102.36459,474.9438205691381
41.41409,-102.36549,475.13333050157206
41.41419,-102.36555,475.1402124539844
41.41443,-102.3658,475.1323722451364
41.41467,-102.36604,475.12422034303034
41.41481,-102.36619,475.0991021687877
41.41522,-102.36659,475.02289708088256
41.41561,-102.36701,474.97227974051
41.41583,-102.36723,474.9563214192153
41.41673,-102.36824,474.91536157938486
41.41687,-102.36844,474.9129238478836
41.41698,-102.3686,474.9055496873237
41.41705,-102.3687,474.90769290772795
41.41713,-102.36884,474.89337721483287
41.41759,-102.36965,474.85408698423305
41.4177,-102.36988,474.84086827628784
41.4178,-102.37009,474.83785553247753
41.41789,-102.3703,474.8413502621299
41.41797,-102.37051,474.827852984823
41.41802,-102.37064,474.8164857049888
41.41811,-102.37088,474.8330630894897
41.41823,-102.37123,474.8009507902736
41.41845,-102.37192,474.79656393470407
41.41852,-102.37215,474.7713675435254
41.41855,-102.37228,474.76968971457563
41.41858,-102.37242,474.77602694143235
41.41865,-102.37275,474.7764649504878
41.41873,-102.3732,474.75763573814277
41.41878,-102.37362,474.7721411815903
41.41881,-102.3739,474.7683786015412
41.4188,-102.37404,474.77169513706093
41.41881,-102.3742,474.77062843071036
41.41882,-102.37433,474.76856519559
41.41883,-102.37453,474.76863562964024
41.41884,-102.37477,474.77518651981234
41.41885,-102.37498,474.77692596311914
41.41885,-102.37517,474.7804840647725
41.41886,-102.37541,474.7889911523806
41.41884,-102.37598,474.8017496504484
41.41884,-102.3761,474.7993348620151
41.41883,-102.37663,474.80826942582786
41.41882,-102.37726,474.812337720285
41.4188,-102.37778,474.81663513219553
41.4188,-102.37814,474.81406144619757
41.41879,-102.37854,474.8080366708963
41.4188,-102.37887,474.8077158331881
41.4188,-102.37926,474.8086144928603
41.41883,-102.37982,474.79261302988976
41.41886,-102.38019,474.7886060027414
41.41889,-102.3805,474.7895997990954
41.41892,-102.38073,474.79148615500105
41.41896,-102.38099,474.81308507323325
41.419,-102.38122,474.8104445816188
41.41903,-102.38141,474.8069389465817
41.41909,-102.38171,474.8047693904387
41.41914,-102.38196,474.81472535145235
41.4193,-102.38257,474.80548999386343
41.41943,-102.38301,474.7922959025693
41.41967,-102.38372,474.8165922644804
41.4198,-102.38412,474.80970719687514
41.41988,-102.38437,474.8004283032525
41.42046,-102.38609,474.816963560969
41.42244,-102.392,474.8566175985699
41.42245,-102.39201,474.85559388262226
41.42295,-102.39354,474.85350017787636
41.42359,-102.39539,474.78738719095355
41.42378,-102.39596,474.74892477198813
41.42695,-102.40538,474.69023863085704
41.42887,-102.41107,474.72459456206985
41.43121,-102.41805,474.76889549370793
41.43158,-102.41916,474.79296532456976
41.43196,-102.42029,474.80638511890135
41.43217,-102.42086,474.80303909915864
41.43226,-102.4211,474.80019431893464
41.43232,-102.42126,474.80783295178776
41.43251,-102.42172,474.84510500530536
41.43283,-102.42242,474.8330723020127
41.43336,-102.42361,474.78357706242167
41.43381,-102.4247,474.7789501532531
41.43679,-102.43353,474.86143924502824
41.43707,-102.43437,474.88419707958724
41.4375,-102.4357,474.8752161543664
41.4377,-102.43624,474.9001480349751
41.43818,-102.43769,474.8782383811727
41.43826,-102.43794,474.88632472561267
41.4384,-102.43832,474.86237874415593
41.43854,-102.4388,474.8122810900889
41.43869,-102.43934,474.7596846816376
41.4388,-102.43977,474.7344617535398
41.43891,-102.44031,474.7350383449532
41.43899,-102.44068,474.75340218545404
41.439,-102.44072,474.7525559899673
41.43909,-102.44105,474.74242931649576
41.43923,-102.44155,474.72287855655185
41.43939,-102.44207,474.71009050841053
41.43966,-102.44289,474.7300386726829
41.44004,-102.44404,474.76040359313583
41.44113,-102.44731,474.7623876861617
41.44245,-102.45126,474.88559115810455
41.44318,-102.45345,474.87358780472425
41.44487,-102.45849,474.8303915439593
41.44589,-102.46155,474.9056803617015
41.44635,-102.46291,474.8745837921535
41.44643,-102.46318,474.85843061302813
41.44665,-102.46382,474.8734969895056
41.44802,-102.46807,474.8669690176537
41.44813,-102.46841,474.87061560075887
41.44879,-102.47038,474.85695976338457
41.44916,-102.47148,474.8810270933229
41.44975,-102.47323,474.9129766920751
41.45036,-102.47508,474.84811188275245
41.45117,-102.4775,474.8052299095301
41.45161,-102.47881,474.8582048031348
41.45213,-102.48035,474.983999943936
41.45242,-102.48122,474.93947119871746
41.45279,-102.48232,474.9657947415504
41.45375,-102.48516,474.90373553475393
41.45419,-102.48648,474.829087109895
41.45478,-102.48823,474.82562528091773
41.45558,-102.4906,474.9490361026826
41.45617,-102.49234,475.0225937786829
41.45669,-102.49391,475.01129722787147
41.45787,-102.49741,474.9292312338307
41.45868,-102.49982,474.9062402889092
41.45898,-102.50071,474.8800223876849
41.4595,-102.50223,474.8259579461509
41.46009,-102.50398,474.83058097650024
41.46059,-102.50539,474.8156292163391
41.46129,-102.50747,474.85059065720276
41.46159,-102.50838,474.85708009181474
41.46246,-102.51098,474.8482093086354
41.46253,-102.5112,474.8413013430118
41.46283,-102.51207,474.8615032451584
41.46362,-102.51445,474.9960254140618
41.46391,-102.51532,475.02392296265197
41.46418,-102.51613,474.99404310163396
41.46536,-102.51963,474.93394957923243
41.4658,-102.52094,474.95532234580827
41.46631,-102.52248,474.8935940536505
41.46696,-102.52439,474.8155271138442
41.46745,-102.52568,474.8036782146317
41.4681,-102.52739,474.76309663078075
41.46818,-102.5276,474.75205925242994
41.46869,-102.52894,474.73558344242036
41.46883,-102.52932,474.7390144001522
41.46901,-102.52982,474.77608302271716
41.46928,-102.53056,474.7726642833543
41.4696,-102.5315,474.7488633838523
41.47096,-102.53554,474.8552312359226
41.47252,-102.5402,474.9273060695122
41.47292,-102.54136,474.9515544318344
41.47301,-102.54167,474.9539687861112
41.47337,-102.5428,475.0542371026595
41.47365,-102.54376,475.07301367684863
41.47369,-102.54389,475.0745789651687
41.47399,-102.54495,475.00159118670064
41.47417,-102.54561,475.00330148078604
41.47439,-102.54639,474.90539675143805
41.47467,-102.54736,474.8864126621848
41.47479,-102.5477,474.93245221942544
41.47537,-102.54946,474.8692558893357
41.47544,-102.54968,474.90101005407865
41.47676,-102.55363,474.9266556109475
41.47728,-102.55516,474.8983347671389
41.47734,-102.55536,474.8985877642026
41.47785,-102.55686,474.84940457226185
41.4783,-102.55821,474.8567339498858
41.47874,-102.55953,474.7830969316806
41.48101,-102.56632,474.85085910961703
41.48189,-102.56896,474.76139572463273
41.48285,-102.5718,474.6795527709571
41.4838,-102.57465,474.6962027673742
41.48442,-102.57648,474.65827981794297
41.48698,-102.58416,474.5470329848894
41.48844,-102.58852,474.57424215540937
41.48897,-102.59008,474.59581037178606
41.49115,-102.59662,474.6586063910318
41.49142,-102.5974,474.68151152188574
41.49181,-102.59856,474.6495128594656
41.49259,-102.60093,474.6763277715615
41.49273,-102.60131,474.6847444725985
41.49306,-102.60227,474.68653754930244
41.4943,-102.60599,474.58103830948494
41.49504,-102.6082,474.5310485724476
41.49518,-102.60861,474.5014003113171
41.49524,-102.60881,474.49450174681783
41.49528,-102.60891,474.4944932616268
41.49531,-102.60899,474.49722568165805
41.49536,-102.60915,474.503254974983
41.49543,-102.60936,474.5079418155583
41.4955,-102.60955,474.5108546102182
41.49556,-102.60973,474.5135454708462
41.49567,-102.61001,474.5109753625101
41.49574,-102.61019,474.5054876267026
41.49581,-102.61036,474.49560449902583
41.49589,-102.61055,474.4888694119667
41.496,-102.6108,474.4909690398238
41.49631,-102.61141,474.4799618619529
41.49642,-102.61162,474.4799399866012
41.49684,-102.61244,474.5065907203246
41.49708,-102.61295,474.49300636685626
41.49721,-102.61323,474.50847271909356
41.49738,-102.61364,474.5458677535179
41.49749,-102.61391,474.54230404339063
41.49759,-102.6142,474.53419070359246
41.49775,-102.61463,474.54212283630017
41.49799,-102.61532,474.57170569565375
41.49844,-102.6167,474.597521342091
41.49874,-102.61756,474.62988753034296
41.49906,-102.61849,474.6902088060114
41.49919,-102.61882,474.6909277641817
41.49935,-102.61923,474.69240931439975
41.49953,-102.61964,474.734349966209
41.49968,-102.61997,474.7346344973039
41.49983,-102.62027,474.7102837189457
41.49996,-102.62052,474.70112497811016
41.50002,-102.62063,474.716677067738
41.50013,-102.62086,474.7642834892863
41.50044,-102.62141,474.7955125742214
41.5005,-102.62152,474.7838528916719
41.50083,-102.62207,474.77143842211
41.50116,-102.62257,474.76408693509944
41.50135,-102.62285,474.7710941632355
41.50171,-102.62332,474.7930843597832
41.50234,-102.62404,474.78926723260054
41.50262,-102.62439,474.7678008183446
41.50278,-102.62459,474.7644620080022
41.50282,-102.62465,474.76422130086047
41.50307,-102.62503,474.74302805520995
41.50326,-102.62537,474.7184211766189
41.50336,-102.62557,474.71949799648036
41.50346,-102.62577,474.72496747292826
41.50351,-102.62588,474.7294263292174
41.50361,-102.62612,474.73531601423105
41.50375,-102.62649,474.7165528027452
41.50389,-102.62692,474.71533572385897
41.50397,-102.62723,474.7231582837907
41.50447,-102.62921,474.755413689645
41.50465,-102.62991,474.79518460052026
41.50499,-102.63128,474.78989400150914
41.50523,-102.63224,474.8121811838585
41.5055,-102.63321,474.86947806707553
41.50559,-102.63354,474.79667366544356
41.5056,-102.63358,474.7859185118066
41.50572,-102.63396,474.87741441188945
41.50585,-102.63435,474.84233542878
41.506,-102.63474,474.82209790923037
41.50632,-102.63548,474.7820464680888
41.50685,-102.63655,474.81106627697466
41.50704,-102.63688,474.78037298232067
41.50725,-102.63724,474.766141867012
41.50745,-102.63755,474.74039576049273
41.5077,-102.63791,474.7346220207311
41.508,-102.63829,474.7693110712825
41.50879,-102.63924,474.80177839993553
41.50921,-102.63971,474.83185302922067
41.50964,-102.6402,474.8199489126451
41.50992,-102.64058,474.8000643290444
41.5102,-102.64098,474.8188099580613
41.51039,-102.64128,474.83565946933066
41.51059,-102.64164,474.85079314876174
41.51123,-102.64284,474.88318644055335
41.51147,-102.64331,474.89026457592934
41.51211,-102.64456,474.9861071620115
41.51267,-102.64567,474.98399561955233
41.51384,-102.64795,475.0502329239746
41.51462,-102.64947,475.0456623959171
41.51485,-102.6499,475.01049499678936
41.51556,-102.65129,475.1588099093087
41.51649,-102.65311,475.0787442156095
41.51651,-102.65314,475.0815418466273
41.51659,-102.65331,475.08044408271223
41.51681,-102.65374,475.0740062498028
41.51769,-102.65547,474.9689941800248
41.5181,-102.65633,475.11963959743565
41.51836,-102.65691,474.95945207007316
41.51836,-102.65693,474.9396996177089
41.51854,-102.65741,474.90962890917643
41.51867,-102.65781,474.9047856546601
41.51883,-102.6583,474.9584883091822
41.51888,-102.65846,474.9379367777957
41.51902,-102.65891,474.8777987968213
41.51964,-102.6609,474.8441037428526
41.52,-102.66207,474.8021783384386
41.52029,-102.663,474.8212080608469
41.52033,-102.66316,474.81686967201574
41.52044,-102.66352,474.80246431256745
41.52102,-102.66538,474.6124354262746
41.52152,-102.66697,474.7117097664022
41.52195,-102.66833,474.66404904025916
41.52215,-102.66898,474.72614818457055
41.52231,-102.66944,474.7330898431016
41.52244,-102.6698,474.70509238719234
41.52263,-102.67029,474.7189988567059
41.52288,-102.6709,474.70459587198894
41.52302,-102.67123,474.7130481867364
41.52333,-102.67191,474.70132745014035
41.52365,-102.6726,474.71935253897897
41.52461,-102.67455,474.7077963938648
41.52514,-102.67564,474.74164981198356
41.52563,-102.67665,474.7362592828296
41.52573,-102.67685,474.7686393728657
41.52711,-102.67966,474.9660136664362
41.52721,-102.67986,474.96679265072504
41.52906,-102.68365,474.8076228291366
41.5291,-102.68373,474.8077582386024
41.53016,-102.68589,474.75400874482114
41.53059,-102.68674,474.7458312073996
41.531,-102.68754,474.7706661425151
41.53219,-102.68967,474.69144307506605
41.53275,-102.69069,474.63535025804833
41.53301,-102.69117,474.682987906435
41.53353,-102.69212,474.62635277125
41.53365,-102.69234,474.65370086032186
41.53439,-102.69369,474.66044308027847
41.53471,-102.69427,474.64406308009404
41.53482,-102.69446,474.6228370742259
41.53719,-102.6987,474.6234330119115
41.53722,-102.69877,474.6327412039606
41.53747,-102.6992,474.6376213295083
41.5377,-102.69962,474.6358826050126
41.53793,-102.70003,474.63186996149653
41.53881,-102.70165,474.6139088967241
41.53913,-102.70223,474.5554657153448
41.53994,-102.70371,474.4870052994791
41.54069,-102.70509,474.6157812728862
41.54079,-102.70527,474.6852290385406
41.54142,-102.70638,474.6480429046369
41.54166,-102.70683,474.5715970988315
41.54221,-102.70783,474.7620808171917
41.5424,-102.70816,474.8051251197054
41.5426,-102.7085,474.89108789646974
41.54263,-102.70856,474.89485439402546
41.54276,-102.70877,474.91689132959016
41.54291,-102.70899,474.97586004734615
41.54308,-102.70926,475.02390304121684
41.5431,-102.70929,475.0219136499171
41.54329,-102.70956,474.97427088933387
41.54358,-102.71,474.8599365093126
41.54442,-102.71124,474.6796593792043
41.54454,-102.71143,474.6597506114145
41.5451,-102.71225,474.64215041078575
41.54551,-102.71286,474.59535949853256
41.54595,-102.71352,474.62632785525625
41.54764,-102.71601,474.7717153561656
41.54776,-102.71619,474.7625514268511
41.54897,-102.71797,474.9236611229973
41.54909,-102.71815,474.9078201633021
41.54981,-102.71922,474.7504942194366
41.55005,-102.71958,474.73943662065506
41.55017,-102.71976,474.78385175249076
41.5502,-102.7198,474.8007471400501
41.5509,-102.72082,475.0565813580391
41.55126,-102.72135,475.125085038669
41.55134,-102.72147,475.15722545631604
41.55138,-102.72153,475.1659725587627
41.55173,-102.72208,475.19594734980404
41.55189,-102.72233,475.218760614535
41.55252,-102.72339,475.1017367754133
41.55342,-102.72489,475.36394066720356
41.55344,-102.72491,475.3783158829303
41.55375,-102.72547,475.45339810496927
41.55395,-102.72583,475.2759566218055
41.55406,-102.72605,475.18877624532917
41.55416,-102.72625,475.09713926084476
41.55503,-102.72792,474.99468420724247
41.55508,-102.72803,474.9884733560494
41.55518,-102.72824,474.96162825896903
41.55578,-102.72947,474.88347945929434
41.55614,-102.73027,474.7919233171338
41.55633,-102.73068,474.79597489844235
41.5565,-102.73105,474.80939551844
41.55714,-102.73255,474.6182089820737
41.55718,-102.73264,474.61625927089807
41.55731,-102.73297,474.5988862095833
41.55772,-102.73399,474.4479216086121
41.55774,-102.73403,474.44386561569644
41.55799,-102.73473,474.3726769704382
41.55834,-102.73567,474.2652612268465
41.55845,-102.73597,474.228693858668
41.55852,-102.73619,474.2143665612538
41.55853,-102.7362,474.2145020947857
41.55867,-102.73663,474.3069372658279
41.55882,-102.73706,474.3858754488133
41.55885,-102.73715,474.39124683966537
41.55915,-102.73807,474.15544081201335
41.55925,-102.73839,474.1554164016883
41.55941,-102.73888,474.1485090525095
41.55964,-102.73962,474.0863823875723
41.56009,-102.74105,474.1356897700928
41.56204,-102.74725,474.0237884616576
41.56232,-102.74814,474.1036548771702
41.5633,-102.75124,474.1420710681568
41.56337,-102.75146,474.16387409203594
41.56427,-102.75434,474.1686033492181
41.56492,-102.7564,474.05191922683264
41.5659,-102.7595,474.0770135029
41.56597,-102.75972,474.07037257637586
41.56687,-102.7626,474.376705304252
41.56722,-102.76371,474.38090637795244
41.56903,-102.76947,474.35947177638286
41.5695,-102.77096,474.3798933966259
41.56952,-102.77102,474.37755781750053
41.56982,-102.77199,474.342080074188
41.57096,-102.77569,474.4164899207037
41.57103,-102.77591,474.4033078233582
41.57309,-102.78258,474.254177978589
41.57316,-102.7828,474.25448707312876
41.57513,-102.78919,This time is unavaliable
41.57577,-102.7912,This time is unavaliable
41.57724,-102.79585,This time is unavaliable
41.57873,-102.8006,This time is unavaliable
41.57908,-102.80173,This time is unavaliable
41.57958,-102.80334,This time is unavaliable
41.58014,-102.80514,This time is unavaliable
41.5819,-102.81075,This time is unavaliable
41.58379,-102.81678,473.97202501675037
41.58438,-102.81865,473.9670044690124
41.58569,-102.82286,474.03908838237066
41.586,-102.82386,474.04721705280434
41.58792,-102.83001,473.95391826926357
41.58848,-102.83179,473.9226740804692
41.58855,-102.83201,473.91776665267355
41.5905,-102.83827,473.89006490320406
41.59058,-102.83851,473.86715600008023
41.59064,-102.83872,473.8675903357227
41.59072,-102.839,473.87433645062436
41.59078,-102.83916,473.87863243304423
41.59083,-102.83934,473.8728658512398
41.59089,-102.83949,473.8580232655431
41.59095,-102.83967,473.85187558514406
41.59102,-102.83986,473.8503441627272
41.59107,-102.83997,473.84931968360564
41.59112,-102.8401,473.8565409223577
41.59115,-102.84018,473.8626478146906
41.59119,-102.84027,473.8653984693428
41.59125,-102.84038,473.84166046586404
41.59131,-102.84052,473.81842574323696
41.5914,-102.84069,473.81153567415305
41.59148,-102.84084,473.83069366366544
41.59159,-102.84106,473.82842766993747
41.59162,-102.84108,473.82508662380815
41.59163,-102.84109,473.8239284109915
41.59164,-102.8411,473.8229037831573
41.59165,-102.84112,473.8215087560384
41.59168,-102.84118,473.81882347971924
41.59172,-102.84123,473.8188661408001
41.59181,-102.84139,473.8348920724814
41.59188,-102.8415,473.84331249842995
41.59194,-102.8416,473.8422227661716
41.59201,-102.84171,473.83015051278056
41.5921,-102.84185,473.8296544120551
41.59221,-102.84201,473.8464600568813
41.59234,-102.84218,473.8206686857424
41.59248,-102.84235,473.8228398281438
41.59278,-102.84272,473.8543861555306
41.59305,-102.84303,473.80473659173555
41.59394,-102.84409,473.8158394228839
41.59414,-102.84432,473.7787717378615
41.59437,-102.8446,473.7606582757208
41.59448,-102.84474,473.75089936331995
41.59456,-102.84485,473.74882300114706
41.59464,-102.84496,473.7475663682593
41.59473,-102.84509,473.74905585173036
41.59481,-102.84522,473.766142558589
41.59488,-102.84533,473.7912357163285
41.59494,-102.84545,473.8114327380535
41.59504,-102.84562,473.78590508892063
41.5951,-102.84573,473.7785190185864
41.59516,-102.84583,473.64610305330336
41.59522,-102.84595,473.6656568740057
41.5953,-102.84611,473.6933157906245
41.59537,-102.84627,473.6731392891066
41.59544,-102.84642,473.6631350960549
41.59549,-102.84655,473.67480237937843
41.59553,-102.84664,473.6908014536276
41.59557,-102.84673,473.711503741616
41.59561,-102.84683,473.73108864641074
41.59564,-102.84691,473.72611046983
41.59566,-102.84699,473.72304859501287
41.5957,-102.8471,473.71807794701414
41.59574,-102.84724,473.70362722501255
41.5958,-102.84748,473.68310383673895
41.59594,-102.84805,473.73335312589825
41.59599,-102.8483,473.7335365830029
41.59599,-102.84831,473.73360940974476
41.59602,-102.84845,473.7320238332059
41.59603,-102.84855,473.72942176207835
41.59605,-102.84864,473.721905316877
41.59606,-102.84875,473.7140170905726
41.59607,-102.84884,473.70799199668215
41.59609,-102.84911,473.7256194309528
41.5961,-102.84926,473.72976599779946
41.59611,-102.8493,473.72822598696024
41.59611,-102.84936,473.7251004888724
41.59611,-102.84946,473.7198872478672
41.59612,-102.84958,473.7142506324442
41.59612,-102.84971,473.71259378377675
41.59612,-102.84988,473.7104331985721
41.59612,-102.84991,473.71149528484295
41.59612,-102.84993,473.7123570907844
41.59611,-102.84996,473.7117001342951
41.5961,-102.84998,473.7106426179472
41.59611,-102.85056,473.70160114400744
41.59611,-102.85121,473.68586972945354
41.5961,-102.85189,473.7462246667492
41.59609,-102.85255,473.7217717108753
41.59609,-102.85321,473.7186219050884
41.59609,-102.85385,473.72884810060674
41.5961,-102.8545,473.6986985809205
41.59612,-102.85483,473.67358082492683
41.59614,-102.85507,473.6711925074022
41.59616,-102.85532,473.6826423387673
41.59617,-102.85547,473.6834510646785
41.59619,-102.85563,473.6805347470428
41.5962,-102.85576,473.680779029214
41.59622,-102.85591,473.68561926894984
41.59624,-102.85603,473.6889846454661
41.59625,-102.85612,473.6970581773737
41.59627,-102.85624,473.7108016062894
41.59629,-102.85636,473.72321564794714
41.59631,-102.85649,473.7257797086264
41.59633,-102.85661,473.72317913395074
41.59636,-102.85675,473.72035549539663
41.59638,-102.85689,473.7178762871526
41.59641,-102.85704,473.71281318635874
41.59645,-102.8572,473.7108710229401
41.59651,-102.85744,473.7104855096744
41.59659,-102.85772,473.69700603535176
41.59666,-102.85798,473.71648580434913
41.59672,-102.85818,473.7340639229266
41.59677,-102.85837,473.71396540860144
41.59686,-102.85863,473.69756841043335
41.59696,-102.85897,473.68778188107746
41.59707,-102.85931,473.6827306875548
41.59729,-102.86001,473.7018080458351
41.59763,-102.86112,473.7096327286713
41.59912,-102.86589,473.77668649038975
41.59946,-102.867,473.8188744313319
41.59981,-102.86811,473.8820874817137
41.59999,-102.86866,473.89919606669747
41.60022,-102.8694,473.9293896718097
41.6007,-102.87094,473.94056837281437
41.60184,-102.87461,473.953915840479
41.60233,-102.87617,474.0121047201859
41.6026,-102.87706,474.0371575598751
41.60267,-102.87728,474.015630716451
41.60461,-102.8835,474.0030046189053
41.60589,-102.8876,473.90503862746885
41.60826,-102.89519,473.8874378884874
41.61026,-102.90163,473.8807480640065
41.61042,-102.90208,473.8813094536407
41.61056,-102.90251,473.8853446362004
41.61072,-102.90297,473.900697435352
41.61104,-102.90386,473.94559718109923
41.61145,-102.90492,473.9450257802127
41.61168,-102.90553,473.9381399760523
41.6119,-102.90611,473.92265664721685
41.61209,-102.90662,473.92248730307506
41.6122,-102.90694,473.90598246041435
41.61231,-102.90725,473.91490860049
41.61241,-102.90756,473.93609939193794
41.6126,-102.90814,473.91308397554894
41.61276,-102.90864,473.9131472544423
41.61293,-102.90919,473.87493191193846
41.6135,-102.91099,473.9017596733851
41.61395,-102.91243,473.8701574814599
41.61504,-102.91594,473.8961771930265
41.61542,-102.91716,473.9121730488783
41.61652,-102.92069,473.9487714463733
41.61721,-102.92291,473.9629947612459
41.61731,-102.92322,473.9563053274432
41.6174,-102.92352,473.9447080143458
41.61751,-102.92391,473.9546803565142
41.61759,-102.9242,473.9602335502738
41.61768,-102.9245,473.9425046834556
41.61785,-102.92518,473.9357874768001
41.61805,-102.92597,473.91933950377296
41.61824,-102.9267,473.94279819734174
41.6184,-102.92736,473.9387544223695
41.61849,-102.92773,473.9356724105359
41.61858,-102.92807,473.9229228859369
41.61868,-102.92843,473.9507364358109
41.61878,-102.9288,473.95732882102595
41.61889,-102.92921,473.9433025288794
41.61901,-102.92965,473.94568850468187
41.61909,-102.92992,473.93470295706857
41.61917,-102.93019,473.9146866918845
41.61928,-102.93057,473.92032843539437
41.61943,-102.93107,473.90503911265404
41.62061,-102.93482,473.9015147529178
41.62195,-102.93913,473.8908222248818
41.62229,-102.9402,473.9052843797522
41.62284,-102.94198,473.8426745375223
41.62476,-102.94815,473.8271276969202
41.62505,-102.94909,473.82078295404534
41.62541,-102.95023,473.80166285889413
41.62608,-102.95236,473.804769778874
41.62704,-102.95548,473.79942092015955
41.62853,-102.9603,473.8260533210448
41.62923,-102.96253,473.8559295665995
41.6297,-102.96404,473.79001487970737
41.63133,-102.96929,473.9175400047245
41.63273,-102.97378,473.9478993141226
41.63332,-102.97567,473.89344276740235
41.63502,-102.98116,473.81813392053044
41.6356,-102.98299,473.84960769909134
41.6367,-102.98655,473.84756045670156
41.63714,-102.98797,473.8934450158588
41.63736,-102.98867,473.9045954356782
41.63765,-102.98961,473.89133620144736
41.63793,-102.99051,473.89504111161244
41.63818,-102.9913,473.94286911890873
41.63839,-102.99196,473.9145960285436
41.63866,-102.99283,473.9465275138113
41.6388,-102.99329,473.9743874518381
41.63893,-102.99373,473.96883580955443
41.63938,-102.99517,473.9574432666929
41.6394,-102.99521,473.95866390475646
41.63949,-102.99551,473.8477376494249
41.63975,-102.99631,473.83572803329696
41.64003,-102.99724,473.8590060572435
41.64042,-102.9985,473.90181383759045
41.64052,-102.99882,473.8838858871646
41.6406,-102.99906,473.87774288670465
41.64087,-102.99986,473.8699102785456
41.64096,-103.00013,473.87221630416593
41.64105,-103.00039,473.86140789262856
41.64117,-103.00072,473.8362876709909
41.64145,-103.0014,473.84001336814174
41.64156,-103.00169,473.8556481647964
41.64178,-103.00219,473.8504345397616
41.64189,-103.00247,473.838325196966
41.64232,-103.00342,473.82295775001603
41.64271,-103.00429,473.8063195399383
41.64336,-103.00575,474.0069421729596
41.64539,-103.0103,474.03575161731806
41.64604,-103.01175,474.07598972342475
41.64628,-103.0123,474.10281818561657
41.64677,-103.01335,474.0796853099399
41.64737,-103.01473,474.1117595432657
41.64793,-103.01603,474.08494243619634
41.64836,-103.01706,474.0762608059428
41.64876,-103.01805,474.10426495302863
41.64884,-103.01826,474.09752036403376
41.64964,-103.0202,474.0525181702268
41.65004,-103.02119,474.0735940057112
41.65031,-103.02185,474.0860561119982
41.65045,-103.02221,474.101948234452
41.65076,-103.02296,474.06238741065323
41.65122,-103.02409,474.11132123702413
41.65126,-103.02418,474.12025786139765
41.65132,-103.02433,474.1347473023591
41.6516,-103.02503,474.19861288073145
41.65195,-103.02588,474.0728873183025
41.65246,-103.02706,474.1818887457904
41.6529,-103.02811,474.2103251139795
41.65316,-103.02868,474.24901948574455
41.65362,-103.02968,474.2410079491494
41.65465,-103.03197,474.28036610047207
41.65549,-103.03382,474.32118753372566
41.6567,-103.03651,474.4070248675909
41.65864,-103.04083,474.3877658198746
41.65876,-103.0411,474.3999369353527
41.66016,-103.04418,474.48987106901615
41.6609,-103.04583,474.46251209982853
41.66307,-103.05061,474.70622687992415
41.66326,-103.05104,474.7147408299519
41.66414,-103.05299,474.68576198378304
41.66442,-103.05359,474.6836650083894
41.66477,-103.05437,474.69306487123555
41.66551,-103.05602,474.7195145702789
41.66598,-103.05705,474.63138154208474
41.66709,-103.05952,474.54990902891126
41.66842,-103.06247,474.3953550154511
41.67028,-103.06659,474.26849719105996
41.67083,-103.06783,474.26104349137756
41.67171,-103.06977,474.2217676543422
41.67174,-103.06984,474.2242510170851
41.67273,-103.07204,474.1954888734782
41.67384,-103.07452,474.09589123398354
41.67472,-103.07646,473.96714530299533
41.6752,-103.07748,473.9674923317755
41.67539,-103.07788,473.9540408827714
41.6761,-103.07938,473.9983349181192
41.67644,-103.08004,474.02399875458946
41.67695,-103.08104,474.09119276587614
41.67718,-103.08149,474.07252849970973
41.67722,-103.08156,474.08274158949814
41.67733,-103.08176,474.09886579254294
41.67754,-103.08215,474.0754797140999
41.67786,-103.08272,474.0553198533808
